customer_type;age;type_of_travel;class;flight_distanced;inflight_wifi_service;ease_of_online_booking;food_and_drink;online_boarding;seat_comfort;inflight_entertainment;on-board_service;leg_room_service;baggage_handling;checking_service;inflight_service;cleanliness;average_service_rating;satisfaction
1;19;1;1;909;4;3;4;4;1;4;4;2;4;2;3;4;3,25;0
1;37;1;2;3265;2;2;2;5;4;5;5;5;4;4;5;2;3,75;1
1;48;1;2;2544;1;1;4;5;4;5;5;5;5;5;5;5;4,166666667;1
1;25;0;1;851;4;4;2;4;2;2;5;4;4;5;4;2;3,5;0
0;26;1;2;1167;1;1;4;1;4;4;1;1;2;3;4;4;2,5;0
1;48;1;0;784;1;4;1;3;2;1;1;1;1;4;1;2;1,833333333;0
1;12;0;0;370;1;1;1;1;1;1;2;5;5;4;2;1;2,083333333;0
1;32;1;2;3878;4;4;4;4;4;4;4;5;4;5;5;4;4,25;1
1;60;0;0;224;2;2;5;2;5;5;1;5;3;2;4;5;3,416666667;0
1;61;1;2;3451;1;1;4;4;5;2;2;2;2;5;2;3;2,75;1
1;69;0;0;909;2;2;5;3;3;5;5;2;5;4;5;4;3,75;0
0;25;1;1;302;2;2;4;2;4;4;1;4;3;5;3;4;3,166666667;0
1;49;1;2;862;5;5;4;4;4;5;5;5;5;4;5;4;4,583333333;1
1;48;1;2;2382;3;3;2;4;5;3;3;3;3;4;3;5;3,416666667;1
1;58;1;2;1956;2;2;2;4;4;5;5;5;5;4;5;5;4;1
1;42;1;2;3674;1;1;4;4;5;5;5;5;5;5;5;4;4,083333333;1
1;20;0;1;588;1;1;3;1;3;3;4;5;4;5;5;3;3,166666667;0
1;28;1;2;1587;2;2;4;4;4;4;5;3;4;4;4;4;3,666666667;1
1;43;1;2;425;5;3;5;5;4;4;4;4;4;3;4;4;4,083333333;1
1;26;0;0;1464;3;3;3;5;5;4;3;4;4;5;3;5;3,916666667;0
1;25;0;0;922;3;3;4;3;4;4;5;2;4;3;5;4;3,666666667;0
1;23;0;0;737;2;2;4;2;4;4;4;2;4;3;5;4;3,333333333;0
1;40;1;0;2521;3;1;3;3;3;4;3;1;2;3;3;3;2,666666667;0
0;22;1;2;594;4;4;5;4;5;5;5;4;5;5;5;5;4,666666667;1
0;23;1;2;936;4;4;2;4;4;2;3;5;4;4;5;2;3,583333333;1
1;57;0;0;946;4;4;3;4;3;3;2;1;4;4;3;3;3,166666667;0
1;65;0;0;921;3;3;4;4;5;2;2;3;2;3;2;5;3,166666667;0
0;28;1;0;868;4;4;2;4;2;2;2;3;3;4;4;2;3;0
1;63;1;2;2181;3;1;2;3;4;3;3;3;3;3;3;4;2,916666667;0
1;42;1;2;213;4;3;4;3;4;1;1;1;4;3;1;4;2,75;0
1;22;0;0;271;1;1;5;1;5;5;1;4;3;2;3;5;3;0
0;54;1;0;1379;2;2;1;2;1;1;4;4;4;2;3;1;2,25;0
1;47;1;2;1948;3;3;5;5;5;4;4;4;5;3;4;5;4,166666667;1
1;73;1;2;1765;1;1;2;1;3;4;4;4;4;4;4;3;2,916666667;1
1;41;1;2;2604;0;0;3;5;4;4;4;4;4;3;4;3;3,166666667;1
1;36;1;0;200;4;2;4;4;4;4;1;2;3;2;4;4;3,166666667;0
1;42;1;2;2744;2;1;3;4;4;2;2;2;2;3;2;3;2,5;0
0;29;1;2;409;5;5;5;0;5;5;5;4;4;5;5;5;4,416666667;1
1;53;1;2;3384;5;4;4;5;4;5;5;5;5;4;5;3;4,5;1
1;30;1;2;2279;3;3;5;5;5;5;4;3;5;5;4;5;4,333333333;1
1;10;0;0;216;0;0;2;0;2;2;3;3;4;5;4;2;2,25;1
1;44;1;0;771;2;4;3;4;3;2;2;2;2;2;2;4;2,666666667;0
1;55;0;0;763;3;4;2;4;2;2;5;4;4;5;5;2;3,5;0
1;45;1;2;3000;3;5;2;3;3;1;1;1;3;3;1;4;2,5;0
1;8;0;0;290;2;2;1;2;1;1;3;3;4;4;5;1;2,416666667;0
1;53;1;2;2537;2;3;2;4;4;4;4;4;4;5;4;1;3,416666667;1
1;54;1;2;1668;1;1;2;4;5;5;5;5;5;3;5;5;3,833333333;1
1;40;0;0;300;4;4;4;4;4;4;3;2;5;3;5;4;3,833333333;0
1;11;0;0;1589;3;3;1;3;1;1;5;4;3;4;5;1;2,833333333;0
1;42;0;2;1214;2;2;4;2;4;3;3;2;3;1;3;1;2,5;0
0;29;1;2;2640;4;4;4;4;4;2;2;2;4;4;1;4;3,25;0
1;25;1;2;3267;1;1;5;5;5;5;3;3;5;5;4;5;3,916666667;1
1;46;1;2;1587;3;3;3;5;4;4;4;4;4;3;4;5;3,833333333;1
1;36;1;0;369;5;5;5;5;5;5;1;3;3;5;4;5;4,25;1
1;35;0;0;2419;3;3;5;3;1;5;3;4;4;1;3;5;3,333333333;0
1;42;1;2;1906;2;2;3;4;5;4;4;4;4;3;4;4;3,583333333;1
1;32;1;2;377;4;3;4;4;4;4;2;3;4;1;3;4;3,333333333;0
1;55;1;2;3259;4;4;1;3;1;4;4;4;4;4;4;5;3,5;1
1;29;1;2;528;1;4;4;4;4;4;4;2;4;3;5;4;3,583333333;1
1;51;1;1;544;2;5;2;2;2;2;1;2;4;1;3;2;2,333333333;0
1;53;0;0;562;4;4;3;4;3;3;5;4;5;5;5;3;4;0
1;64;1;2;761;3;5;2;4;4;3;3;3;3;4;3;3;3,333333333;0
1;61;0;0;606;1;1;1;1;1;1;5;4;5;5;5;1;2,583333333;0
1;44;0;0;1009;2;2;5;3;4;1;1;2;1;4;1;1;2,25;0
1;45;1;2;627;3;3;2;4;3;3;3;3;3;4;3;3;3,083333333;0
1;50;0;0;666;4;4;5;4;5;5;1;2;4;4;5;5;4;0
1;34;1;2;2149;1;5;4;5;5;4;4;5;4;4;4;5;4,166666667;1
1;50;1;0;1050;4;5;2;1;3;4;4;4;4;1;4;3;3,25;1
1;58;1;1;284;5;2;5;5;5;5;3;2;2;1;2;5;3,5;1
1;66;0;0;605;2;2;4;4;4;5;5;2;2;4;5;2;3,416666667;0
1;43;1;2;3984;4;4;2;5;4;2;2;3;2;3;2;5;3,166666667;1
0;24;1;0;1204;5;5;2;5;5;2;5;3;4;5;5;2;4;1
1;45;0;0;794;2;2;2;4;4;4;5;4;4;4;1;4;3,333333333;0
1;49;1;2;1565;2;2;5;5;4;5;5;5;5;4;5;5;4,333333333;1
1;47;1;0;967;4;3;3;4;3;3;1;1;3;4;4;3;3;0
0;23;1;0;101;1;1;1;1;1;1;1;5;2;3;2;1;1,666666667;0
1;24;1;2;1590;3;3;3;3;3;3;2;3;4;3;3;3;3;0
0;18;1;0;1147;3;3;3;3;3;3;4;3;4;1;4;3;3,083333333;0
1;43;0;0;595;3;3;3;3;3;3;1;4;4;2;2;3;2,833333333;0
1;60;1;0;643;3;3;5;3;3;3;3;3;3;3;3;2;3,083333333;0
1;34;0;0;140;1;1;2;1;2;2;4;5;3;4;4;2;2,583333333;0
1;47;1;0;386;2;3;2;2;2;2;1;3;4;5;2;2;2,5;1
1;72;1;0;1199;1;1;1;1;1;1;3;5;4;1;3;1;1,916666667;0
1;13;0;1;1788;2;2;2;2;2;2;4;4;4;3;4;2;2,75;0
0;27;1;2;1012;4;3;3;3;3;3;4;2;5;3;4;3;3,333333333;0
1;39;1;2;583;5;5;3;4;5;5;5;5;5;3;5;3;4,416666667;1
1;42;1;0;812;5;1;2;3;2;5;5;5;5;1;5;1;3,333333333;1
0;30;1;2;2330;2;2;2;2;2;2;4;5;5;3;5;2;3;0
0;43;1;0;239;3;3;5;3;5;5;3;3;5;5;5;5;4,166666667;0
1;52;1;0;192;3;1;2;2;2;3;3;3;3;2;3;3;2,5;0
0;25;1;0;1050;4;4;5;4;2;5;4;1;1;4;3;5;3,5;1
1;31;1;2;3502;1;1;4;4;4;4;5;3;5;4;4;4;3,583333333;1
1;7;0;0;882;1;1;2;1;4;2;1;1;4;1;3;2;1,916666667;0
1;55;1;2;3678;4;5;2;2;2;4;4;3;4;1;4;3;3,166666667;0
1;51;1;2;1750;2;4;2;3;4;2;2;1;2;2;2;3;2,416666667;0
1;43;1;2;2523;2;2;4;5;4;4;4;4;4;3;4;5;3,75;1
1;33;0;0;765;5;5;3;5;3;3;3;4;5;5;5;3;4,083333333;1
1;52;0;1;1463;4;4;1;2;3;2;2;4;2;3;2;3;2,666666667;0
0;31;1;0;978;2;2;5;2;5;5;5;3;2;2;2;5;3,333333333;0
1;26;0;1;591;4;4;3;4;3;3;3;3;5;5;5;3;3,75;0
0;39;1;0;425;4;4;3;4;3;3;3;5;3;1;1;3;3,083333333;0
1;41;1;2;926;2;2;5;4;4;5;5;5;5;3;5;3;4;1
1;70;0;0;342;2;2;1;2;4;4;4;2;4;4;4;1;2,833333333;0
1;29;0;0;1015;1;1;5;1;5;5;4;1;2;3;4;5;3,083333333;0
1;36;0;0;570;1;1;2;1;2;2;1;1;3;2;3;2;1,75;0
1;25;1;2;2060;1;1;4;5;4;4;5;3;4;3;4;4;3,5;1
1;51;1;2;3455;1;1;2;3;4;1;1;1;1;3;1;1;1,666666667;0
0;29;1;1;2133;3;3;1;3;1;1;3;5;5;5;3;1;2,833333333;0
0;20;1;0;364;2;2;5;2;2;5;5;2;4;4;5;5;3,583333333;0
0;20;1;0;406;3;3;1;3;1;1;2;1;2;5;2;1;2,083333333;0
1;55;1;2;2001;2;2;4;4;4;4;4;4;4;4;4;3;3,583333333;1
1;29;1;2;646;3;3;4;4;4;4;4;3;5;3;4;4;3,75;1
1;68;0;1;2425;5;5;1;5;1;1;4;2;4;3;4;1;3;1
1;58;1;2;1847;1;3;1;3;3;1;1;1;1;1;1;1;1,5;0
1;16;0;0;814;2;2;1;2;1;1;3;5;4;3;4;1;2,416666667;0
1;73;1;0;325;1;2;1;1;1;1;2;4;3;3;4;1;2;0
1;43;1;2;2189;5;5;3;4;5;5;5;5;5;5;5;3;4,583333333;1
0;39;1;2;354;2;2;4;2;4;4;4;4;3;1;3;4;3,083333333;0
0;42;1;2;2288;3;3;1;3;1;1;5;5;5;5;5;1;3,166666667;0
1;26;1;2;3986;4;4;4;4;4;4;4;3;4;5;5;4;4,083333333;1
1;23;0;0;861;2;2;4;2;2;4;5;3;4;5;5;4;3,5;0
1;46;1;2;3860;3;3;3;1;1;5;5;5;4;1;5;3;3,25;1
1;59;1;2;2676;1;1;5;5;5;5;5;5;5;3;5;5;4,166666667;1
1;49;1;2;683;5;5;2;4;5;4;4;4;4;3;4;5;4,083333333;1
0;25;1;2;423;4;4;5;4;1;5;4;5;4;3;4;5;4;1
0;25;1;0;604;3;3;4;3;4;4;3;1;4;4;4;4;3,416666667;0
1;36;1;0;1020;2;2;2;2;2;2;3;4;3;2;4;2;2,5;0
1;38;0;0;717;3;2;2;2;2;2;2;1;1;3;5;2;2,25;0
1;37;1;2;1754;1;2;4;4;4;3;3;4;3;5;3;5;3,416666667;1
1;41;1;0;2569;4;2;4;4;4;4;5;1;5;3;3;4;3,583333333;1
1;51;1;2;158;5;5;1;4;5;4;4;4;5;3;4;4;4;1
1;31;1;2;633;3;3;4;4;4;4;1;2;5;2;1;4;3,083333333;1
0;35;1;0;73;3;3;3;3;3;3;1;1;2;4;3;3;2,666666667;0
1;21;0;0;2504;3;3;3;1;2;4;3;2;2;2;1;2;2,333333333;0
1;13;1;2;3851;5;5;5;5;5;5;3;2;5;4;4;5;4,416666667;1
1;37;0;0;806;2;2;2;2;2;2;2;3;5;2;5;2;2,583333333;0
1;20;1;0;1121;4;5;4;4;4;4;4;2;4;2;5;4;3,833333333;1
1;39;0;0;802;1;0;0;3;3;4;3;4;3;3;4;3;2,583333333;0
1;64;0;0;602;2;2;5;4;4;3;3;2;3;1;3;3;2,916666667;0
1;60;0;1;759;5;5;5;4;4;1;1;5;1;2;1;3;3,083333333;1
1;37;1;0;1304;2;1;2;3;2;2;4;1;4;1;1;2;2,083333333;1
1;10;0;0;896;1;1;1;1;4;1;3;1;4;4;5;1;2,25;0
1;57;0;0;594;2;1;5;4;3;3;3;1;3;3;3;4;2,916666667;0
1;28;0;0;967;3;3;4;3;4;4;3;3;4;4;5;4;3,666666667;0
0;50;1;2;1259;2;2;2;2;2;2;3;2;5;3;4;2;2,583333333;0
1;60;1;2;2994;5;5;2;4;5;4;4;4;4;4;4;3;4;1
1;56;1;2;2645;1;1;5;5;5;3;4;5;5;5;4;5;4;1
1;60;1;2;541;3;2;3;5;4;5;5;5;5;5;5;4;4,25;1
1;46;0;0;187;2;0;5;4;4;5;5;0;5;3;5;5;3,583333333;0
1;55;1;2;3475;2;2;5;5;4;5;5;5;5;3;5;4;4,166666667;1
0;34;1;0;833;1;1;1;1;1;1;5;3;4;5;5;1;2,416666667;0
0;30;1;0;795;3;3;5;3;5;5;2;5;4;2;3;5;3,75;0
1;70;1;0;202;3;5;3;3;3;3;3;2;3;4;3;3;3,166666667;0
0;26;1;2;515;4;4;2;4;2;2;4;3;4;4;4;2;3,25;1
0;25;1;2;523;2;2;4;2;4;4;4;3;5;4;4;4;3,5;0
1;48;1;2;3122;2;2;3;4;5;5;5;5;5;3;5;4;4;1
1;37;1;2;3217;4;4;4;4;5;5;5;5;5;3;5;4;4,416666667;1
1;40;1;0;669;1;5;1;1;1;1;2;4;4;4;4;1;2,416666667;0
1;51;1;0;264;4;5;5;5;1;4;4;4;4;2;4;4;3,833333333;1
0;30;1;2;733;2;2;3;2;5;3;4;4;4;4;5;3;3,416666667;0
1;59;0;0;813;5;5;2;4;5;1;1;5;1;3;1;5;3,166666667;1
1;43;0;0;672;2;2;3;2;3;3;5;4;5;4;4;3;3,333333333;0
1;55;1;2;1757;4;4;5;5;4;5;5;4;5;3;5;4;4,416666667;1
0;37;1;2;1267;5;0;4;0;4;4;3;5;5;3;4;4;3,416666667;1
1;12;0;0;67;3;3;3;3;3;3;3;3;4;5;4;3;3,333333333;0
1;19;0;0;352;1;1;5;1;5;5;3;4;5;3;4;5;3,5;0
1;42;1;2;259;3;1;2;3;3;3;3;3;3;3;3;2;2,666666667;0
1;29;1;2;1514;1;1;5;5;5;5;3;5;4;5;5;5;4,083333333;1
1;59;0;0;1995;2;2;1;2;1;1;1;5;2;3;3;1;2;0
1;69;0;0;483;2;2;5;2;5;5;4;4;5;4;5;5;4;0
1;29;0;1;997;4;4;5;4;5;5;2;5;3;1;4;5;3,916666667;0
1;23;0;0;277;4;4;1;4;1;1;4;4;3;2;1;1;2,5;1
1;18;0;0;674;1;1;5;1;5;5;3;3;4;3;4;5;3,333333333;0
1;16;0;0;1671;2;2;1;2;1;1;4;5;3;2;3;1;2,25;0
1;48;1;0;533;1;1;1;4;4;2;2;1;2;2;2;2;2;0
1;38;1;2;545;1;1;3;5;5;5;5;5;5;3;5;4;3,916666667;1
1;53;1;0;269;3;1;5;4;3;3;3;3;3;3;3;3;3,083333333;0
1;43;1;2;1504;3;2;5;1;2;3;3;3;3;3;3;1;2,666666667;0
0;29;1;2;651;2;2;4;2;5;4;3;4;5;3;5;4;3,583333333;0
1;44;1;2;985;1;1;2;5;4;5;5;5;5;3;5;5;3,833333333;1
1;65;0;0;1035;1;1;1;1;1;1;4;3;5;5;5;1;2,416666667;0
1;16;1;2;3130;2;5;2;2;2;2;4;4;4;1;3;2;2,75;0
1;37;1;0;967;2;1;2;2;2;2;4;5;3;4;4;2;2,75;0
0;55;1;0;125;3;3;4;3;5;4;4;3;2;4;3;4;3,5;0
1;17;0;0;157;2;2;3;2;3;3;5;3;4;4;4;3;3,166666667;0
1;29;0;2;1185;3;3;4;3;4;4;4;2;4;4;4;4;3,583333333;0
1;44;1;2;2171;4;4;5;5;5;4;4;5;4;3;4;3;4,166666667;1
1;58;0;0;669;2;2;3;4;5;4;4;2;4;5;4;4;3,583333333;0
1;35;1;2;2379;1;1;2;4;5;4;4;4;4;4;4;5;3,5;1
1;35;1;2;2423;3;3;5;1;5;4;4;4;4;1;4;1;3,25;1
1;42;1;0;883;2;2;2;2;2;2;4;1;3;4;3;2;2,416666667;0
1;51;1;2;2425;1;3;1;1;1;2;1;2;1;1;4;1;1,583333333;0
1;41;1;0;802;1;3;1;1;1;1;2;3;2;1;2;1;1,583333333;0
1;46;1;0;391;2;4;2;2;2;2;2;5;4;5;1;2;2,75;1
1;40;1;2;2882;5;5;2;4;5;5;5;5;5;4;5;4;4,5;1
1;48;1;2;3062;5;5;1;3;3;5;5;5;4;4;5;2;3,916666667;1
1;42;0;0;1670;3;3;1;3;1;1;3;4;3;2;5;1;2,5;0
0;36;1;2;946;2;2;2;2;2;2;4;3;5;5;4;2;2,916666667;0
1;20;1;2;2783;3;2;3;3;3;3;3;1;4;2;3;3;2,75;0
1;7;0;0;1199;4;4;5;4;5;5;1;1;3;5;4;5;3,833333333;0
0;27;1;2;872;3;3;5;3;5;5;3;4;4;1;3;5;3,666666667;0
1;60;0;0;543;2;2;2;2;2;2;4;5;1;4;2;2;2,5;0
1;50;1;1;427;3;2;3;3;3;3;1;5;3;2;3;3;2,833333333;0
1;24;0;0;296;3;3;1;3;1;1;3;5;5;3;5;1;2,833333333;0
1;33;0;0;2521;1;1;4;1;4;4;2;1;3;2;4;4;2,583333333;0
1;42;1;2;749;3;3;2;4;4;4;4;5;4;3;4;3;3,583333333;1
1;41;1;2;287;4;4;3;4;5;4;4;4;4;5;4;3;4;1
1;8;0;1;408;1;1;2;1;2;2;3;5;5;4;5;2;2,75;0
0;23;1;0;987;4;4;3;4;3;3;5;3;1;2;4;3;3,25;1
0;20;1;0;563;4;3;5;3;5;5;4;5;4;5;5;5;4,416666667;1
1;22;1;0;546;2;3;2;2;3;2;3;1;3;4;3;2;2,5;0
1;48;1;2;2793;0;1;5;5;5;2;2;2;2;4;2;4;2,833333333;1
1;31;0;0;1416;2;2;5;2;5;5;3;4;4;4;5;5;3,833333333;0
1;16;1;2;3215;4;4;4;3;4;4;4;2;4;1;4;4;3,5;0
1;43;1;2;946;5;5;3;5;4;5;5;5;5;4;5;4;4,583333333;1
1;35;1;2;2231;4;4;3;5;4;4;4;4;4;3;4;3;3,833333333;1
1;32;0;0;1045;1;1;4;1;4;4;1;2;2;4;1;4;2,416666667;0
0;21;1;0;1176;4;3;5;4;5;5;4;2;3;5;4;5;4,083333333;1
0;77;1;2;270;2;1;4;4;4;2;2;2;2;2;2;2;2,416666667;0
1;43;1;2;3083;2;2;2;3;1;5;5;5;5;3;5;2;3,333333333;1
1;54;1;2;1080;1;1;3;4;5;5;5;5;5;4;5;5;4;1
1;44;0;0;224;2;2;5;4;5;1;1;2;1;3;1;5;2,666666667;0
0;26;1;2;1521;5;5;2;5;2;2;4;4;4;4;4;2;3,583333333;1
1;34;1;2;783;3;2;4;3;2;3;3;3;3;2;3;2;2,75;1
1;45;1;2;358;2;2;2;5;4;4;4;4;4;5;4;3;3,583333333;1
1;53;1;2;3626;3;3;4;4;5;5;5;5;5;4;5;5;4,416666667;1
1;70;1;2;109;3;3;2;4;4;4;4;4;5;5;4;4;3,833333333;1
1;26;0;0;399;2;3;1;3;1;1;5;3;5;3;5;1;2,75;0
1;22;1;1;337;2;1;2;2;1;2;2;5;4;2;3;2;2,333333333;0
0;49;1;2;1235;3;3;2;3;3;2;4;4;4;5;4;2;3,25;0
1;32;1;2;727;3;2;3;2;3;3;1;2;2;2;3;3;2,416666667;0
1;34;1;2;1076;1;0;4;4;4;3;3;0;3;1;3;4;2,5;0
1;29;1;2;2678;1;1;4;4;4;4;1;2;3;3;3;4;2,833333333;1
1;39;1;2;224;4;4;4;4;4;5;5;5;5;3;5;3;4,25;1
1;56;1;2;3194;2;2;2;4;4;5;5;4;5;4;5;5;3,916666667;1
0;39;1;0;694;1;1;3;1;3;3;2;1;1;3;1;3;1,916666667;0
1;25;1;2;493;3;4;3;3;3;3;1;2;4;2;3;3;2,833333333;0
1;42;1;2;406;5;5;5;4;5;5;5;5;5;5;5;5;4,916666667;1
1;56;1;2;372;1;1;2;5;4;5;5;5;5;5;5;3;3,833333333;1
1;35;1;2;3382;1;1;4;5;4;4;4;4;4;5;4;5;3,75;1
1;41;1;2;184;2;2;2;4;4;4;4;4;5;5;4;3;3,583333333;1
1;50;1;2;2483;4;4;3;4;5;4;4;5;4;3;4;3;3,916666667;1
1;55;1;2;3831;2;2;2;4;4;5;5;5;5;4;5;4;3,916666667;1
1;65;1;2;2197;3;3;2;2;4;5;5;5;3;3;5;2;3,5;1
1;33;1;2;2475;4;4;2;2;2;4;2;4;5;2;3;2;3;1
1;68;0;1;214;2;2;4;4;5;1;1;2;1;4;1;5;2,666666667;0
1;49;0;0;931;2;2;5;2;5;5;3;3;5;4;4;5;3,75;0
1;56;1;2;1547;3;4;3;4;3;3;3;2;3;1;3;3;2,916666667;0
1;37;1;2;1797;4;3;5;2;1;4;4;4;4;4;4;4;3,583333333;0
1;45;1;2;3402;3;3;4;5;5;4;4;4;4;4;4;5;4,083333333;1
1;56;1;2;3622;3;3;4;5;4;3;3;3;3;3;3;5;3,5;1
1;53;1;2;770;2;2;3;4;4;5;5;5;5;5;5;5;4,166666667;1
1;66;0;0;541;2;2;5;5;4;5;5;2;5;3;5;4;3,916666667;0
0;56;1;0;586;3;3;5;3;5;5;3;4;3;3;3;5;3,75;0
1;18;1;2;862;2;2;4;4;4;4;5;2;5;5;5;4;3,833333333;1
0;40;1;0;98;2;2;4;2;4;4;3;3;4;3;5;4;3,333333333;0
1;44;1;0;602;3;2;3;3;3;3;1;3;3;4;4;3;2,916666667;0
1;68;0;0;2565;5;5;1;4;3;3;3;5;3;2;3;3;3,333333333;1
1;31;1;2;1639;1;1;3;4;3;3;5;5;4;4;5;3;3,416666667;1
1;59;1;2;1744;5;5;5;3;4;5;5;5;5;5;5;3;4,583333333;1
0;22;1;2;867;4;3;4;3;4;4;3;5;4;4;4;4;3,833333333;1
1;34;0;0;391;2;2;2;2;2;2;4;2;3;3;4;2;2,5;0
1;60;1;2;1510;1;1;5;5;3;4;4;4;4;4;4;3;3,5;1
1;54;0;0;1250;4;4;3;2;2;4;4;4;4;3;4;3;3,416666667;0
1;46;1;2;2182;3;3;4;5;3;5;5;5;5;4;5;1;4;1
1;30;0;0;679;2;1;4;1;2;4;2;3;2;3;2;4;2,5;0
1;56;1;2;125;1;4;5;4;4;5;5;5;4;5;5;3;4,166666667;1
1;58;1;2;1773;4;4;3;4;4;5;5;4;5;5;5;4;4,333333333;1
1;69;0;0;1105;1;1;3;4;4;4;4;1;4;1;4;1;2,666666667;0
1;31;1;2;1533;4;4;5;5;5;5;5;2;4;1;4;5;4,083333333;1
1;30;1;0;640;0;0;4;0;4;4;4;5;3;1;4;4;2,75;1
1;58;1;2;1614;3;5;3;3;3;2;2;2;3;2;2;3;2,75;0
0;20;1;0;1005;2;2;2;2;5;2;5;5;5;3;5;2;3,333333333;0
1;33;1;2;2046;4;4;5;5;5;5;4;4;5;3;5;5;4,5;1
1;43;1;0;427;5;3;5;3;5;5;5;5;5;3;5;2;4,25;1
0;23;1;2;453;4;4;5;4;5;5;5;2;5;4;4;5;4,333333333;1
1;27;0;0;946;2;2;1;2;1;1;3;2;3;3;4;1;2,083333333;0
1;36;1;2;2378;3;3;2;4;3;4;4;4;4;4;4;5;3,666666667;1
1;55;1;2;414;4;1;4;3;3;4;4;4;4;1;4;1;3,083333333;0
1;45;0;0;347;1;1;5;1;5;5;3;2;5;3;5;5;3,416666667;0
1;49;1;0;980;3;2;4;3;4;4;4;4;3;2;3;4;3,333333333;0
1;36;1;2;3137;1;4;2;1;1;1;2;4;3;1;4;1;2,083333333;0
1;53;1;2;236;5;2;2;3;3;5;5;4;5;4;5;3;3,833333333;0
1;74;1;0;594;4;4;4;4;4;4;2;4;3;2;4;4;3,583333333;0
1;27;1;2;2248;1;1;2;2;2;2;5;4;5;5;4;2;2,916666667;1
1;49;1;2;405;4;1;4;5;5;4;4;4;4;5;4;4;4;1
1;69;0;0;460;4;4;1;5;3;1;1;4;1;2;1;5;2,666666667;1
1;49;0;0;740;2;2;2;5;5;3;3;2;3;5;3;5;3,333333333;0
1;57;1;2;2347;2;2;4;4;5;4;4;4;4;4;4;3;3,666666667;1
1;18;0;2;2454;3;3;4;3;5;4;2;2;5;2;1;4;3,166666667;0
1;44;0;0;1034;3;3;2;3;3;1;1;3;1;3;1;1;2,083333333;0
1;7;0;0;967;2;2;5;2;5;5;4;3;5;3;5;5;3,833333333;0
1;39;1;2;589;3;4;3;3;3;3;3;3;3;3;3;3;3,083333333;0
0;27;1;2;806;0;1;3;1;3;3;4;4;4;4;5;3;2,916666667;1
1;38;1;0;327;2;5;2;2;2;2;1;3;4;3;4;2;2,666666667;0
1;46;1;2;1790;4;4;4;4;4;4;2;5;5;4;3;4;3,916666667;1
1;11;1;1;883;3;2;3;3;4;3;4;2;3;2;3;3;2,916666667;0
1;33;0;0;834;2;2;4;2;2;4;5;5;5;5;5;4;3,75;0
1;34;1;2;3296;4;4;5;2;2;4;4;4;4;3;4;1;3,416666667;1
1;32;0;0;1694;4;4;4;4;4;4;5;2;4;3;3;4;3,75;0
1;27;1;2;862;1;1;5;5;5;5;5;5;4;5;4;5;4,166666667;1
1;25;1;2;2486;3;2;5;5;5;3;5;5;4;5;5;5;4,333333333;1
1;49;1;2;3895;1;1;4;5;4;2;2;2;2;4;2;4;2,75;1
1;63;0;0;373;3;4;2;4;2;2;3;3;5;3;4;2;3,083333333;0
1;17;0;0;342;2;2;3;2;3;3;5;4;4;5;4;3;3,333333333;0
1;67;0;1;733;4;4;1;4;1;1;1;3;3;2;3;1;2,333333333;0
1;31;0;0;425;4;4;2;4;1;2;4;2;5;5;4;2;3,25;1
1;55;1;0;224;5;1;5;2;1;5;5;5;5;4;5;5;4;1
1;69;0;0;862;3;3;5;5;4;2;2;3;3;3;2;5;3,333333333;0
1;43;1;2;1979;4;4;3;3;4;4;4;4;4;1;4;2;3,416666667;0
1;42;1;2;214;2;5;4;5;5;5;5;5;4;4;5;3;4,333333333;1
1;64;0;0;1635;2;2;5;4;4;3;3;2;3;4;3;5;3,333333333;0
1;20;0;0;1597;2;2;2;2;2;2;3;5;4;4;4;2;2,833333333;0
1;23;1;2;3260;4;4;5;5;5;5;4;3;4;5;4;5;4,416666667;1
1;38;1;2;175;4;5;3;3;3;1;1;1;4;1;1;1;2,333333333;0
1;42;1;2;3318;3;3;3;4;4;4;4;4;4;4;4;4;3,75;1
1;43;1;0;201;2;3;4;3;4;1;1;2;1;1;1;1;2;0
0;37;1;0;262;1;1;3;1;3;3;1;3;4;2;3;3;2,333333333;0
0;37;1;0;163;3;3;3;3;3;3;3;5;5;3;1;3;3,166666667;0
1;33;0;0;588;2;2;4;2;4;4;3;5;5;5;2;4;3,5;0
1;30;1;0;2704;4;4;4;4;4;4;2;4;4;2;4;4;3,666666667;1
1;36;0;0;507;2;2;4;2;4;4;1;5;5;4;3;4;3,333333333;0
1;56;0;0;160;3;3;4;3;1;4;1;3;4;4;3;4;3,083333333;0
1;43;0;1;484;3;3;2;2;4;3;3;3;3;1;3;4;2,833333333;0
0;37;1;0;383;3;3;3;3;3;3;1;2;3;4;4;3;2,916666667;0
1;41;1;0;448;5;1;5;5;5;5;5;1;1;5;1;5;3,666666667;1
1;58;1;2;3786;5;5;3;4;5;4;4;4;5;4;4;5;4,333333333;1
1;22;1;0;862;2;1;2;2;1;2;3;3;4;2;3;2;2,25;0
0;12;1;0;1341;4;4;4;4;4;4;2;5;2;1;3;4;3,416666667;0
0;33;1;0;201;2;2;2;2;2;2;4;2;5;2;1;2;2,333333333;0
1;27;0;0;1587;3;3;2;3;4;2;4;2;4;5;4;2;3,166666667;0
1;18;0;0;862;2;2;1;2;1;1;5;3;4;5;5;1;2,666666667;0
0;30;1;0;1082;3;3;3;2;2;1;4;2;2;2;1;2;2,25;0
